episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
5,3450,0.0060004145,0,[0.07],0.0,0,0,[0]
5,3460,0.010450952,1,[0.09],0.0,0,0,[1]
5,3470,-0.03263357,0,[0.06],0.1111111111111111,1,0,[0]
5,3480,0.045104705,0,[0.08],0.0,0,0,[1]
5,3490,-0.08134545,0,[0.04],0.15,2,0,[1]
5,3500,-0.040964223,1,[0.03],0.21052631578947367,2,0,[0]
5,3510,-0.09714544,0,[0.06],0.10526315789473684,2,0,[1]
5,3520,-0.060353756,0,[0.05],0.05263157894736842,1,0,[0]
5,3530,-0.023981173,0,[0.04],0.0,0,0,[1]
5,3540,0.054555237,0,[0.11],0.0,0,0,[0]
5,3550,0.13665372,0,[0.09],0.0,0,0,[0]
5,3560,0.08197914,1,[0.02],0.6666666666666666,6,0,[0]
5,3570,0.059483986,0,[-0.08],0.4444444444444444,6,0,[0]
5,3580,0.0717687,1,[-0.08],0.5333333333333333,2,0,[0]
5,3590,0.05343501,0,[-0.08],0.5,2,0,[0]
5,3600,-0.07012761,1,[0.08],0.0,0,0,[0]
6,3610,0.07512796,1,[-0.09],0.5294117647058824,2,0,[1]
6,3620,0.03635167,0,[-0.06],0.375,2,0,[0]
6,3630,0.07422964,1,[0.03],0.15789473684210525,2,0,[1]
6,3640,0.023709312,0,[-0.06],0.375,2,0,[1]
6,3650,0.09373498,1,[0.01],0.2777777777777778,2,0,[0]
6,3660,0.0654402,0,[-0.04],0.25,2,0,[0]
6,3670,0.071950756,1,[0.04],0.10526315789473684,2,0,[0]
6,3680,0.05855529,0,[-0.05],0.5263157894736842,3,0,[0]
6,3690,0.033377115,0,[0.06],0.0,0,0,[0]
6,3700,-0.06436938,0,[0.04],0.0,0,0,[1]
6,3710,-0.014403433,0,[0.03],0.0,0,0,[0]
6,3720,-0.042773027,0,[0.02],0.0,0,0,[1]
6,3730,-0.020407623,0,[0.02],0.0,0,0,[0]
6,3740,-0.07107581,1,[0.03],0.0,4,0,[1]
6,3750,-0.04762537,1,[0.],0.0,4,0,[0]
6,3760,-0.09941336,1,[0.],0.0,0,0,[1]
6,3770,-0.017249163,0,[0.05],0.0,0,0,[0]
6,3780,0.038805116,1,[0.07],0.0,0,0,[1]
6,3790,0.044525784,0,[0.04],0.0,0,0,[0]
6,3800,-0.00913991,1,[0.07],0.0,0,0,[1]
6,3810,-0.07643568,1,[0.02],0.2222222222222222,2,0,[0]
6,3820,0.027171232,1,[0.08],0.0,0,0,[1]
